term,estimate,std.error,statistic,p.value,conf.low,conf.high,b,df,dfcom,fmi,lambda,m,riv,ubar,Target,Site.Code,Source
Sampling.Year2022-2023,-3.439094304062109,5.273138333528928,-0.652191178485654,0.5175899479204954,-14.059243770952811,7.181055162828592,17.109184500113642,45.076323922273126,13097,0.6607946756154588,0.6460710477081304,20,1.8254258192908277,9.841344159412916,Total.PRM,119101A,Discharge
Sampling.Year2023-2024,-4.289113552121158,5.83028347003791,-0.735661237427495,0.46654238419841954,-16.09956384880674,7.521336744564424,23.00254223897506,37.26416618567909,13097,0.7249137891787034,0.7105355215595202,20,2.4546553186339297,9.839535990073472,Total.PRM,119101A,Discharge
(Intercept),4.058580829503778,0.6094570559693842,6.65933848784197,2.274146625767534e-8,2.8337142185737347,5.283447440433821,0.2196056031282785,48.815963525791474,13072,0.6354292543029987,0.6207925507287217,20,1.6370789970547697,0.14085201978617654,OtherHerb.PRM,125013A,Discharge
Discharge_cumecs,3.656950966607121e-4,5.454286320789705e-4,0.6704728632723567,0.5101369582027818,-7.712022152480463e-4,0.0015025924085694704,2.699901756332408e-7,20.235114337212913,13072,0.9569824208736446,0.9529308694251112,20,20.24534674395483,1.4002708276634068e-8,OtherHerb.PRM,125013A,Discharge
Rel.Month2,-0.5453583848015536,0.7664730745664409,-0.7115166897546117,0.4893581480038248,-2.2015284150031276,1.1108116454000205,0.5577764745475866,12.976442778370545,13072,0.9972962841191496,0.9969093879791625,20,322.5605094582644,0.0018156757603668909,OtherHerb.PRM,125013A,Discharge
Rel.Month3,-1.1013463299199344,0.4949266520545213,-2.2252718162339127,0.04073614967932547,-2.1502268561921563,-0.05246580364771258,0.2315728795243348,16.059739770704702,13072,0.993419551537167,0.9926480921185266,20,135.01911451039246,0.0018008674133456572,OtherHerb.PRM,125013A,Discharge
Rel.Month4,-3.1498876634596225,0.4958240455605979,-6.352833614388825,9.359848770246511e-6,-4.200549018343375,-2.0992263085758696,0.23239966471139914,16.082617441455984,13072,0.9933660738646064,0.9925893865497815,20,133.94159514830844,0.0018218362091087198,OtherHerb.PRM,125013A,Discharge
Rel.Month5,-3.1243456963782914,0.5080911080139807,-6.149183969368583,1.4178407648490219e-5,-4.201712628748702,-2.0469787640078807,0.24412138447813403,15.95228474237539,13072,0.9936623864122093,0.9929146861837028,20,140.1370090199605,0.001829120340833952,OtherHerb.PRM,125013A,Discharge
Rel.Month6,-1.7921137643838068,0.7003744861310839,-2.558793616660088,0.02305476466247583,-3.297627696974772,-0.28659983179284154,0.465454390406505,13.674633717622378,13072,0.9967754171427909,0.9963359400261202,20,271.9212969025557,0.001797310896549482,OtherHerb.PRM,125013A,Discharge
Sampling.Year2022-2023,-0.6126539368517037,0.7284678631913225,-0.8410171097565606,0.4027192689791582,-2.0612314627482444,0.8359235890448371,0.23854909771030872,84.24164317454368,13072,0.48410886037141865,0.4720046558906995,20,0.8939560947965287,0.2801888751067071,OtherHerb.PRM,125013A,Discharge
Sampling.Year2023-2024,-0.02784950988137837,0.7909347121204473,-0.035210883344234,0.9720253075300029,-1.6090736530903649,1.553374633327608,0.32895089901572405,61.670250568351385,13072,0.5659781214814965,0.5521271515369887,20,1.2327765646695314,0.2801792748705445,OtherHerb.PRM,125013A,Discharge
(Intercept),1.2313074417816175e-5,5.672189115332801e-6,2.170779952405331,0.0493058370029503,4.348967612262233e-8,2.4582659159509727e-5,3.05499465069049e-11,12.839747804619808,13072,0.9973851936862302,0.9970073246165501,20,333.14917151729503,9.628552784975149e-14,Fungicide.PRM,125013A,Discharge
